Old Sprite,New Sprite,Old File,New File,Category,Notes
GFX_Generic_National_Focus_Military_30,GFX_generic_focus_military_arms_ban,gfx/interface/goals/generic/military/Generic_National_Focus_Military_30.png,gfx/interface/goals/generic/military/generic_focus_military_arms_ban.png,military,
GFX_Generic_National_Focus_Military_31,GFX_generic_focus_military_arms_deal,gfx/interface/goals/generic/military/Generic_National_Focus_Military_31.png,gfx/interface/goals/generic/military/generic_focus_military_arms_deal.png,military,
GFX_Generic_National_Focus_Military_10,GFX_generic_focus_military_battle_honours,gfx/interface/goals/generic/military/Generic_National_Focus_Military_10.png,gfx/interface/goals/generic/military/generic_focus_military_battle_honours.png,military,
GFX_Generic_National_Focus_Military_17,GFX_generic_focus_military_bombing_run,gfx/interface/goals/generic/military/Generic_National_Focus_Military_17.png,gfx/interface/goals/generic/military/generic_focus_military_bombing_run.png,military,
GFX_Generic_National_Focus_Military_28,GFX_generic_focus_military_charging_soldier,gfx/interface/goals/generic/military/Generic_National_Focus_Military_28.png,gfx/interface/goals/generic/military/generic_focus_military_charging_soldier.png,military,
GFX_Generic_National_Focus_Military_37,GFX_generic_focus_military_anti_communist,gfx/interface/goals/generic/military/Generic_National_Focus_Military_37.png,gfx/interface/goals/generic/military/generic_focus_military_anti_communist.png,military,corrected from military_communist_militia
GFX_icon_generic_akm,GFX_generic_focus_military_crossed_akm,gfx/interface/goals/generic/military/icon_generic_akm.png,gfx/interface/goals/generic/military/generic_focus_military_crossed_akm.png,military,
GFX_icon_generic_mas36,GFX_generic_focus_military_crossed_mas36,gfx/interface/goals/generic/military/icon_generic_mas36.png,gfx/interface/goals/generic/military/generic_focus_military_crossed_mas36.png,military,
GFX_Generic_National_Focus_Military_12,GFX_generic_focus_military_deaths_head,gfx/interface/goals/generic/military/Generic_National_Focus_Military_12.png,gfx/interface/goals/generic/military/generic_focus_military_deaths_head.png,military,
GFX_Generic_National_Focus_Military_16,GFX_generic_focus_military_south_korean_machine,gfx/interface/goals/generic/military/Generic_National_Focus_Military_16.png,gfx/interface/goals/generic/military/generic_focus_military_south_korean_machine.png,military,corrected from military_entrenching
GFX_Generic_National_Focus_Military_3,GFX_generic_focus_military_field_manual,gfx/interface/goals/generic/military/Generic_National_Focus_Military_3.png,gfx/interface/goals/generic/military/generic_focus_military_field_manual.png,military,
GFX_Generic_National_Focus_Military_24,GFX_generic_focus_military_field_orders,gfx/interface/goals/generic/military/Generic_National_Focus_Military_24.png,gfx/interface/goals/generic/military/generic_focus_military_field_orders.png,military,
GFX_Generic_National_Focus_Military_44,GFX_generic_focus_military_field_radio,gfx/interface/goals/generic/military/Generic_National_Focus_Military_44.png,gfx/interface/goals/generic/military/generic_focus_military_field_radio.png,military,
GFX_Generic_National_Focus_Military_1,GFX_generic_focus_military_fortified_taiwan,gfx/interface/goals/generic/military/Generic_National_Focus_Military_1.png,gfx/interface/goals/generic/military/generic_focus_military_fortified_taiwan.png,military,corrected from military_flag_on_the_hill
GFX_Generic_National_Focus_Military_27,GFX_generic_focus_military_fortified_line,gfx/interface/goals/generic/military/Generic_National_Focus_Military_27.png,gfx/interface/goals/generic/military/generic_focus_military_fortified_line.png,military,
GFX_Generic_National_Focus_Military_41,GFX_generic_focus_military_fuel_and_helmet,gfx/interface/goals/generic/military/Generic_National_Focus_Military_41.png,gfx/interface/goals/generic/military/generic_focus_military_fuel_and_helmet.png,military,
GFX_Generic_National_Focus_Military_9,GFX_generic_focus_military_gilded_war_memorial,gfx/interface/goals/generic/military/Generic_National_Focus_Military_9.png,gfx/interface/goals/generic/military/generic_focus_military_gilded_war_memorial.png,military,
GFX_Generic_National_Focus_Military_26,GFX_generic_focus_military_global_arms,gfx/interface/goals/generic/military/Generic_National_Focus_Military_26.png,gfx/interface/goals/generic/military/generic_focus_military_global_arms.png,military,
GFX_Generic_National_Focus_Military_23,GFX_generic_focus_military_gun_truck,gfx/interface/goals/generic/military/Generic_National_Focus_Military_23.png,gfx/interface/goals/generic/military/generic_focus_military_gun_truck.png,military,
GFX_Generic_National_Focus_Military_39,GFX_generic_focus_military_handing_over_the_pistol,gfx/interface/goals/generic/military/Generic_National_Focus_Military_39.png,gfx/interface/goals/generic/military/generic_focus_military_handing_over_the_pistol.png,military,
GFX_Generic_National_Focus_Military_20,GFX_generic_focus_military_helicopter_assault,gfx/interface/goals/generic/military/Generic_National_Focus_Military_20.png,gfx/interface/goals/generic/military/generic_focus_military_helicopter_assault.png,military,
GFX_icon_generic_heli_swarm,GFX_generic_focus_military_helicopter_swarm,gfx/interface/goals/generic/military/icon_generic_heli_swarm.png,gfx/interface/goals/generic/military/generic_focus_military_helicopter_swarm.png,military,
GFX_Generic_National_Focus_Military_5,GFX_generic_focus_military_machine_gun_fire,gfx/interface/goals/generic/military/Generic_Trade1.png,gfx/interface/goals/generic/military/generic_focus_military_machine_gun_fire.png,military,
GFX_Generic_National_Focus_Military_2,GFX_generic_focus_military_massed_infantry,gfx/interface/goals/generic/military/Generic_National_Focus_Military_2.png,gfx/interface/goals/generic/military/generic_focus_military_massed_infantry.png,military,
GFX_icon_generic_mig15,GFX_generic_focus_military_mig15,gfx/interface/goals/generic/military/icon_generic_mig15.png,gfx/interface/goals/generic/military/generic_focus_military_mig15.png,military,
GFX_icon_generic_mig17,GFX_generic_focus_military_mig17,gfx/interface/goals/generic/military/icon_generic_mig17.png,gfx/interface/goals/generic/military/generic_focus_military_mig17.png,military,
GFX_Generic_National_Focus_Military_40,GFX_generic_focus_military_missile_launcher,gfx/interface/goals/generic/military/Generic_National_Focus_Military_40.png,gfx/interface/goals/generic/military/generic_focus_military_missile_launcher.png,military,
GFX_Generic_National_Focus_Military_47,GFX_generic_focus_military_munitions_approved,gfx/interface/goals/generic/military/Generic_National_Focus_Military_47.png,gfx/interface/goals/generic/military/generic_focus_military_munitions_approved.png,military,
GFX_Generic_National_Focus_Military_48,GFX_generic_focus_military_munitions_denied,gfx/interface/goals/generic/military/Generic_National_Focus_Military_48.png,gfx/interface/goals/generic/military/generic_focus_military_munitions_denied.png,military,
GFX_Generic_National_Focus_Military_21,GFX_generic_focus_military_pile_of_skulls,gfx/interface/goals/generic/military/Generic_National_Focus_Military_21.png,gfx/interface/goals/generic/military/generic_focus_military_pile_of_skulls.png,military,
GFX_Generic_National_Focus_Military_7,GFX_generic_focus_military_watchtower,gfx/interface/goals/generic/military/Generic_National_Focus_Military_7.png,gfx/interface/goals/generic/military/generic_focus_military_watchtower.png,military,corrected from military_pillbox
GFX_icon_generic_handgun,GFX_generic_focus_military_pistol,gfx/interface/goals/generic/military/icon_generic_handgun.png,gfx/interface/goals/generic/military/generic_focus_military_pistol.png,military,
GFX_Generic_National_Focus_Military_11,GFX_generic_focus_military_placeholder,,,military,art lives outside goals/generic/ - sprite renamed only
GFX_Generic_National_Focus_Military_34,GFX_generic_focus_military_plainclothes_agent,gfx/interface/goals/generic/military/Generic_National_Focus_Military_34.png,gfx/interface/goals/generic/military/generic_focus_military_plainclothes_agent.png,military,
GFX_Generic_National_Focus_Military_35,GFX_generic_focus_military_rearmament,gfx/interface/goals/generic/military/Generic_National_Focus_Military_35.png,gfx/interface/goals/generic/military/generic_focus_military_rearmament.png,military,
GFX_Generic_National_Focus_Military_36,GFX_generic_focus_military_red_army_arms,gfx/interface/goals/generic/military/Generic_National_Focus_Military_36.png,gfx/interface/goals/generic/military/generic_focus_military_red_army_arms.png,military,
GFX_Generic_National_Focus_Military_38,GFX_generic_focus_military_revolver_case,gfx/interface/goals/generic/military/Generic_National_Focus_Military_38.png,gfx/interface/goals/generic/military/generic_focus_military_revolver_case.png,military,
GFX_Generic_National_Focus_Military_8,GFX_generic_focus_military_rifle_in_hand,gfx/interface/goals/generic/military/Generic_National_Focus_Military_8.png,gfx/interface/goals/generic/military/generic_focus_military_rifle_in_hand.png,military,
GFX_Generic_National_Focus_Military_19,GFX_generic_focus_military_rocket_artillery,gfx/interface/goals/generic/military/Generic_National_Focus_Military_19.png,gfx/interface/goals/generic/military/generic_focus_military_rocket_artillery.png,military,
GFX_Generic_National_Focus_Military_43,GFX_generic_focus_military_sidearm_and_rank,gfx/interface/goals/generic/military/Generic_National_Focus_Military_43.png,gfx/interface/goals/generic/military/generic_focus_military_sidearm_and_rank.png,military,
GFX_Generic_National_Focus_Military_4,GFX_generic_focus_military_skull_in_the_wreath,gfx/interface/goals/generic/military/Generic_Diplomacy_2.png,gfx/interface/goals/generic/military/generic_focus_military_skull_in_the_wreath.png,military,
GFX_Generic_National_Focus_Military_32,GFX_generic_focus_military_smuggled_arms,gfx/interface/goals/generic/military/Generic_National_Focus_Military_32.png,gfx/interface/goals/generic/military/generic_focus_military_smuggled_arms.png,military,
GFX_Generic_National_Focus_Military_6,GFX_generic_focus_military_soviet_decorations,gfx/interface/goals/generic/military/Generic_National_Focus_Military_6.png,gfx/interface/goals/generic/military/generic_focus_military_soviet_decorations.png,military,
GFX_Generic_National_Focus_Military_46,GFX_generic_focus_military_stand_down,gfx/interface/goals/generic/military/Generic_National_Focus_Military_46.png,gfx/interface/goals/generic/military/generic_focus_military_stand_down.png,military,
GFX_Generic_National_Focus_Military_15,GFX_generic_focus_military_sword_and_shield,gfx/interface/goals/generic/military/Generic_Diplomacy_1.png,gfx/interface/goals/generic/military/generic_focus_military_sword_and_shield.png,military,
GFX_Generic_National_Focus_Military_49,GFX_generic_focus_military_technical,gfx/interface/goals/generic/military/Generic_National_Focus_Military_49.png,gfx/interface/goals/generic/military/generic_focus_military_technical.png,military,
GFX_Generic_National_Focus_Military_18,GFX_generic_focus_military_transport_aircraft,gfx/interface/goals/generic/military/Generic_National_Focus_Military_18.png,gfx/interface/goals/generic/military/generic_focus_military_transport_aircraft.png,military,
GFX_Generic_National_Focus_Military_22,GFX_generic_focus_military_truck_convoy,gfx/interface/goals/generic/military/Generic_National_Focus_Military_22.png,gfx/interface/goals/generic/military/generic_focus_military_truck_convoy.png,military,
GFX_Generic_National_Focus_Military_45,GFX_generic_focus_military_un_peacekeepers,gfx/interface/goals/generic/military/Generic_National_Focus_Military_45.png,gfx/interface/goals/generic/military/generic_focus_military_un_peacekeepers.png,military,
GFX_Generic_National_Focus_Military_33,GFX_generic_focus_military_weapons_crate,gfx/interface/goals/generic/military/Generic_National_Focus_Military_33.png,gfx/interface/goals/generic/military/generic_focus_military_weapons_crate.png,military,
,,gfx/interface/goals/generic/military/Generic_Light_Tank.png,gfx/interface/goals/generic/military/generic_focus_military_light_tank.png,military,art only - sprite declared in another registry
,,gfx/interface/goals/generic/military/Generic_Asia_Police.png,gfx/interface/goals/generic/military/generic_focus_military_military_policeman.png,military,art only - sprite declared in another registry
,,gfx/interface/goals/generic/military/Generic_Tank.png,gfx/interface/goals/generic/military/generic_focus_military_tank_advance.png,military,art only - sprite declared in another registry
GFX_Generic_National_Focus_Other_2,GFX_generic_focus_other_ban_fascism,gfx/interface/goals/generic/other/Generic_National_Focus_Other_2.png,gfx/interface/goals/generic/other/generic_focus_other_ban_fascism.png,other,
GFX_Generic_National_Focus_Other_9,GFX_generic_focus_other_barbed_wire_and_blades,gfx/interface/goals/generic/other/Generic_National_Focus_Other_9.png,gfx/interface/goals/generic/other/generic_focus_other_barbed_wire_and_blades.png,other,
GFX_Generic_National_Focus_Other_4,GFX_generic_focus_other_blindfolded_prisoner,gfx/interface/goals/generic/other/Generic_National_Focus_Other_4.png,gfx/interface/goals/generic/other/generic_focus_other_blindfolded_prisoner.png,other,
GFX_Generic_National_Focus_Other_6,GFX_generic_focus_other_broadcast_warning,gfx/interface/goals/generic/other/Generic_National_Focus_Other_6.png,gfx/interface/goals/generic/other/generic_focus_other_broadcast_warning.png,other,
GFX_Generic_National_Focus_Other_5,GFX_generic_focus_other_hand_in_chains,gfx/interface/goals/generic/other/Generic_National_Focus_Other_5.png,gfx/interface/goals/generic/other/generic_focus_other_hand_in_chains.png,other,
GFX_Generic_National_Focus_Other_8,GFX_generic_focus_other_hands_releasing_doves,gfx/interface/goals/generic/other/Generic_National_Focus_Other_8.png,gfx/interface/goals/generic/other/generic_focus_other_hands_releasing_doves.png,other,
GFX_Generic_National_Focus_Other_7,GFX_generic_focus_other_incitement_to_murder,gfx/interface/goals/generic/other/Generic_National_Focus_Other_7.png,gfx/interface/goals/generic/other/generic_focus_other_incitement_to_murder.png,other,
GFX_icon_generic_intel,GFX_generic_focus_other_intelligence_report,gfx/interface/goals/generic/other/icon_generic_intel.png,gfx/interface/goals/generic/other/generic_focus_other_intelligence_report.png,other,
GFX_Generic_National_Focus_Other_10,GFX_generic_focus_other_refugee_boat,gfx/interface/goals/generic/other/Generic_National_Focus_Other_10.png,gfx/interface/goals/generic/other/generic_focus_other_refugee_boat.png,other,
GFX_icon_generic_skull,GFX_generic_focus_other_skull,gfx/interface/goals/generic/other/icon_generic_skull.png,gfx/interface/goals/generic/other/generic_focus_other_skull.png,other,
GFX_Generic_National_Focus_Other_1,GFX_generic_focus_other_the_moon,gfx/interface/goals/generic/other/Generic_National_Focus_Other_1.png,gfx/interface/goals/generic/other/generic_focus_other_the_moon.png,other,
GFX_Generic_National_Focus_Other_3,GFX_generic_focus_other_time_bomb,gfx/interface/goals/generic/other/Generic_National_Focus_Other_3.png,gfx/interface/goals/generic/other/generic_focus_other_time_bomb.png,other,
,,gfx/interface/goals/generic/other/Generic_Religion.png,gfx/interface/goals/generic/other/generic_focus_other_religious_procession.png,other,art only - sprite declared in another registry
GFX_Generic_National_Focus_Politics_3,GFX_generic_focus_politics_annulled_charter,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_3.png,gfx/interface/goals/generic/politics/generic_focus_politics_annulled_charter.png,politics,
GFX_Generic_National_Focus_Politics_45,GFX_generic_focus_politics_anti_communist_pact,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_45.png,gfx/interface/goals/generic/politics/generic_focus_politics_anti_communist_pact.png,politics,corrected from politics_anti_fascist_pact
GFX_Generic_National_Focus_Politics_51,GFX_generic_focus_politics_armed_communism,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_51.png,gfx/interface/goals/generic/politics/generic_focus_politics_armed_communism.png,politics,
GFX_Generic_National_Focus_Politics_15,GFX_generic_focus_politics_backroom_deal,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_15.png,gfx/interface/goals/generic/politics/generic_focus_politics_backroom_deal.png,politics,
GFX_Generic_National_Focus_Politics_2,GFX_generic_focus_politics_banned_publication,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_2.png,gfx/interface/goals/generic/politics/generic_focus_politics_banned_publication.png,politics,
GFX_Generic_National_Focus_Politics_26,GFX_generic_focus_politics_cabinet_meeting,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_26.png,gfx/interface/goals/generic/politics/generic_focus_politics_cabinet_meeting.png,politics,
GFX_Generic_National_Focus_Politics_39,GFX_generic_focus_politics_calling_the_ministry,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_39.png,gfx/interface/goals/generic/politics/generic_focus_politics_calling_the_ministry.png,politics,
GFX_Generic_National_Focus_Politics_38,GFX_generic_focus_politics_confidential_files,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_38.png,gfx/interface/goals/generic/politics/generic_focus_politics_confidential_files.png,politics,
GFX_Generic_National_Focus_Politics_37,GFX_generic_focus_politics_countdown_expired,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_37.png,gfx/interface/goals/generic/politics/generic_focus_politics_countdown_expired.png,politics,
GFX_Generic_National_Focus_Politics_36,GFX_generic_focus_politics_countdown_three,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_36.png,gfx/interface/goals/generic/politics/generic_focus_politics_countdown_three.png,politics,
GFX_Generic_National_Focus_Politics_28,GFX_generic_focus_politics_court_of_law,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_28.png,gfx/interface/goals/generic/politics/generic_focus_politics_court_of_law.png,politics,
GFX_Generic_National_Focus_Politics_44,GFX_generic_focus_politics_damage_control,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_44.png,gfx/interface/goals/generic/politics/generic_focus_politics_damage_control.png,politics,
GFX_Generic_National_Focus_Politics_29,GFX_generic_focus_politics_decree_and_telephone,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_29.png,gfx/interface/goals/generic/politics/generic_focus_politics_decree_and_telephone.png,politics,
GFX_Generic_National_Focus_Politics_33,GFX_generic_focus_politics_document_under_the_lamp,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_33.png,gfx/interface/goals/generic/politics/generic_focus_politics_document_under_the_lamp.png,politics,
GFX_Generic_National_Focus_Politics_17,GFX_generic_focus_politics_hammer_and_sickle,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_17.png,gfx/interface/goals/generic/politics/generic_focus_politics_hammer_and_sickle.png,politics,
GFX_icon_generic_communism,GFX_generic_focus_politics_hammer_and_sickle_wreath,gfx/interface/goals/generic/politics/icon_generic_communism.png,gfx/interface/goals/generic/politics/generic_focus_politics_hammer_and_sickle_wreath.png,politics,
GFX_Generic_National_Focus_Politics_11,GFX_generic_focus_politics_identity_papers,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_11.png,gfx/interface/goals/generic/politics/generic_focus_politics_identity_papers.png,politics,
GFX_Generic_National_Focus_Politics_6,GFX_generic_focus_politics_infiltrated_ministry,gfx/interface/goals/generic/politics/Generic_Government_Infiltration.png,gfx/interface/goals/generic/politics/generic_focus_politics_infiltrated_ministry.png,politics,
GFX_Generic_National_Focus_Politics_50,GFX_generic_focus_politics_maoist_machete,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_50.png,gfx/interface/goals/generic/politics/generic_focus_politics_maoist_machete.png,politics,corrected from politics_knife_in_the_party
GFX_Generic_National_Focus_Politics_27,GFX_generic_focus_politics_lady_justice,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_27.png,gfx/interface/goals/generic/politics/generic_focus_politics_lady_justice.png,politics,
GFX_Generic_National_Focus_Politics_43,GFX_generic_focus_politics_leaked_file,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_43.png,gfx/interface/goals/generic/politics/generic_focus_politics_leaked_file.png,politics,
GFX_Generic_National_Focus_Politics_23,GFX_generic_focus_politics_ministers_briefcase,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_23.png,gfx/interface/goals/generic/politics/generic_focus_politics_ministers_briefcase.png,politics,
GFX_icon_generic_molotov,GFX_generic_focus_politics_molotov_cocktail,gfx/interface/goals/generic/politics/icon_generic_molotov.png,gfx/interface/goals/generic/politics/generic_focus_politics_molotov_cocktail.png,politics,
GFX_Generic_National_Focus_Politics_30,GFX_generic_focus_politics_newspaper,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_30.png,gfx/interface/goals/generic/politics/generic_focus_politics_newspaper.png,politics,
GFX_Generic_National_Focus_Politics_13,GFX_generic_focus_politics_newsstand,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_13.png,gfx/interface/goals/generic/politics/generic_focus_politics_newsstand.png,politics,
GFX_Generic_National_Focus_Politics_52,GFX_generic_focus_politics_paperwork_and_telephone,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_52.png,gfx/interface/goals/generic/politics/generic_focus_politics_paperwork_and_telephone.png,politics,
GFX_icon_generic_politics,GFX_generic_focus_politics_parliament_handshake,gfx/interface/goals/generic/politics/icon_generic_politics.png,gfx/interface/goals/generic/politics/generic_focus_politics_parliament_handshake.png,politics,
GFX_Generic_National_Focus_Politics_42,GFX_generic_focus_politics_parliamentary_accord,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_42.png,gfx/interface/goals/generic/politics/generic_focus_politics_parliamentary_accord.png,politics,
GFX_Generic_National_Focus_Politics_1,GFX_generic_focus_politics_petition,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_1.png,gfx/interface/goals/generic/politics/generic_focus_politics_petition.png,politics,
GFX_Generic_National_Focus_Politics_19,GFX_generic_focus_politics_placeholder,,,politics,art lives outside goals/generic/ - sprite renamed only
GFX_Generic_National_Focus_Politics_49,GFX_generic_focus_politics_press_statement,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_49.png,gfx/interface/goals/generic/politics/generic_focus_politics_press_statement.png,politics,
GFX_Generic_National_Focus_Politics_14,GFX_generic_focus_politics_red_microphone,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_14.png,gfx/interface/goals/generic/politics/generic_focus_politics_red_microphone.png,politics,
GFX_Generic_National_Focus_Politics_25,GFX_generic_focus_politics_red_parliament,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_25.png,gfx/interface/goals/generic/politics/generic_focus_politics_red_parliament.png,politics,
GFX_Generic_National_Focus_Politics_4,GFX_generic_focus_politics_red_telephone,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_4.png,gfx/interface/goals/generic/politics/generic_focus_politics_red_telephone.png,politics,
GFX_Generic_National_Focus_Politics_53,GFX_generic_focus_politics_redrawing_the_map,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_53.png,gfx/interface/goals/generic/politics/generic_focus_politics_redrawing_the_map.png,politics,
GFX_Generic_National_Focus_Politics_10,GFX_generic_focus_politics_revolutionary_torch,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_10.png,gfx/interface/goals/generic/politics/generic_focus_politics_revolutionary_torch.png,politics,
GFX_Generic_National_Focus_Politics_5,GFX_generic_focus_politics_revolutionary_vanguard,gfx/interface/goals/generic/politics/Generic_Communism_1.png,gfx/interface/goals/generic/politics/generic_focus_politics_revolutionary_vanguard.png,politics,
GFX_icon_generic_scales,GFX_generic_focus_politics_scales,gfx/interface/goals/generic/politics/icon_generic_scales.png,gfx/interface/goals/generic/politics/generic_focus_politics_scales.png,politics,
GFX_Generic_National_Focus_Politics_40,GFX_generic_focus_politics_scales_in_the_wreath,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_40.png,gfx/interface/goals/generic/politics/generic_focus_politics_scales_in_the_wreath.png,politics,
GFX_Generic_National_Focus_Politics_22,GFX_generic_focus_politics_scales_over_the_statute,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_22.png,gfx/interface/goals/generic/politics/generic_focus_politics_scales_over_the_statute.png,politics,
GFX_Generic_National_Focus_Politics_18,GFX_generic_focus_politics_scrutinised_document,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_18.png,gfx/interface/goals/generic/politics/generic_focus_politics_scrutinised_document.png,politics,
GFX_Generic_National_Focus_Politics_7,GFX_generic_focus_politics_sealed_letter,gfx/interface/goals/generic/politics/Generic_Letter.png,gfx/interface/goals/generic/politics/generic_focus_politics_sealed_letter.png,politics,
GFX_Generic_National_Focus_Politics_41,GFX_generic_focus_politics_shift_in_the_assembly,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_41.png,gfx/interface/goals/generic/politics/generic_focus_politics_shift_in_the_assembly.png,politics,
GFX_Generic_National_Focus_Politics_12,GFX_generic_focus_politics_signed_decree,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_12.png,gfx/interface/goals/generic/politics/generic_focus_politics_signed_decree.png,politics,
GFX_Generic_National_Focus_Politics_9,GFX_generic_focus_politics_spy,gfx/interface/goals/generic/politics/Generic_Spy.png,gfx/interface/goals/generic/politics/generic_focus_politics_spy.png,politics,
GFX_Generic_National_Focus_Politics_34,GFX_generic_focus_politics_stamped_files,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_34.png,gfx/interface/goals/generic/politics/generic_focus_politics_stamped_files.png,politics,
GFX_Generic_National_Focus_Politics_47,GFX_generic_focus_politics_surveillance_file,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_47.png,gfx/interface/goals/generic/politics/generic_focus_politics_surveillance_file.png,politics,
GFX_Generic_National_Focus_Politics_46,GFX_generic_focus_politics_the_evidence,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_46.png,gfx/interface/goals/generic/politics/generic_focus_politics_the_evidence.png,politics,
GFX_Generic_National_Focus_Politics_35,GFX_generic_focus_politics_the_order,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_35.png,gfx/interface/goals/generic/politics/generic_focus_politics_the_order.png,politics,
GFX_Generic_National_Focus_Politics_24,GFX_generic_focus_politics_the_purge_broom,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_24.png,gfx/interface/goals/generic/politics/generic_focus_politics_the_purge_broom.png,politics,
GFX_Generic_National_Focus_Politics_8,GFX_generic_focus_politics_torch_of_liberty,gfx/interface/goals/generic/politics/Generic_Liberalism.png,gfx/interface/goals/generic/politics/generic_focus_politics_torch_of_liberty.png,politics,
GFX_Generic_National_Focus_Politics_32,GFX_generic_focus_politics_two_officials,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_32.png,gfx/interface/goals/generic/politics/generic_focus_politics_two_officials.png,politics,
GFX_Generic_National_Focus_Politics_31,GFX_generic_focus_politics_typewriter,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_31.png,gfx/interface/goals/generic/politics/generic_focus_politics_typewriter.png,politics,
GFX_Generic_National_Focus_Politics_48,GFX_generic_focus_politics_watching_the_left,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_48.png,gfx/interface/goals/generic/politics/generic_focus_politics_watching_the_left.png,politics,
GFX_Generic_National_Focus_Politics_20,GFX_generic_focus_politics_woman_in_red,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_20.png,gfx/interface/goals/generic/politics/generic_focus_politics_woman_in_red.png,politics,
GFX_Generic_National_Focus_Politics_16,GFX_generic_focus_politics_worker_with_hammer_and_sickle,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_16.png,gfx/interface/goals/generic/politics/generic_focus_politics_worker_with_hammer_and_sickle.png,politics,
GFX_Generic_National_Focus_Politics_21,GFX_generic_focus_politics_kmt_hammer_and_sickle,gfx/interface/goals/generic/politics/Generic_National_Focus_Politics_21.png,gfx/interface/goals/generic/politics/generic_focus_politics_kmt_hammer_and_sickle.png,politics,corrected from politics_workers_fist
,,gfx/interface/goals/generic/politics/DDR.png,gfx/interface/goals/generic/politics/generic_focus_politics_gdr_emblem.png,politics,art only - sprite declared in another registry
,,gfx/interface/goals/generic/politics/Generic_Government.png,gfx/interface/goals/generic/politics/generic_focus_politics_government_building.png,politics,art only - sprite declared in another registry
,,gfx/interface/goals/generic/politics/Generic_Nationalism.png,gfx/interface/goals/generic/politics/generic_focus_politics_nationalist_strongman.png,politics,art only - sprite declared in another registry
,,gfx/interface/goals/generic/politics/Generic_Communism.png,gfx/interface/goals/generic/politics/generic_focus_politics_heads_of_marxism.png,politics,art only - sprite declared in another registry
GFX_Generic_National_Focus_Production_5,GFX_generic_focus_production_smokestack_worker,gfx/interface/goals/generic/production/Generic_National_Focus_Production_5.png,gfx/interface/goals/generic/production/generic_focus_production_smokestack_worker.png,production,corrected from production_anvil
GFX_Generic_National_Focus_Production_22,GFX_generic_focus_production_computer_maintenance,gfx/interface/goals/generic/production/Generic_National_Focus_Production_22.png,gfx/interface/goals/generic/production/generic_focus_production_computer_maintenance.png,production,
GFX_Generic_National_Focus_Production_20,GFX_generic_focus_production_control_panel,gfx/interface/goals/generic/production/Generic_National_Focus_Production_20.png,gfx/interface/goals/generic/production/generic_focus_production_control_panel.png,production,
